# BEAST v1.8.2, r6687
# Generated Mon Aug 17 12:27:56 EEST 2015 [seed=1439803657804]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
1466000	-1588558.0726201292	-122.8084631666525	-1588435.2641569625	35.01337485107172	7.197622220482183	4.707936473392424	0.3618183464133909	0.12789121645768184	0.18150578607723664	0.3287846510516908	0.016786981510464462	2.4488353459035095E-5	-1588435.2641569625	-125.46478300174978
1467000	-1588542.536414556	-101.87837802956689	-1588440.6580365263	22.48467926368409	3.8155616986709173	4.707936473392424	0.3618183464133909	0.12789121645768184	0.18150578607723664	0.3287846510516908	0.04149417061459065	3.939809413756622E-5	-1588440.6580365263	-105.40065946083924
1468000	-1588536.675263234	-96.83855323399365	-1588439.83671	19.846837651961476	3.6901830886345053	4.707936473392424	0.3618183464133909	0.12789121645768184	0.18150578607723664	0.3287846510516908	0.04149417061459065	4.478140119141847E-5	-1588439.83671	-100.19223729979278
1469000	-1588518.1289887847	-78.26492039441685	-1588439.8640683903	13.575971475574082	2.2603793054443058	4.707936473392424	0.3618183464133909	0.12789121645768184	0.18150578607723664	0.3287846510516908	0.04149417061459065	6.473194454415536E-5	-1588439.8640683903	-81.82884468891358
1470000	-1588550.0489137447	-117.006296637381	-1588433.0426171073	32.2957567623738	7.042442382463886	4.707936473392424	0.36200161470643133	0.12789121645768184	0.1813225177841962	0.3287846510516908	0.0252360989358362	2.7255292633337832E-5	-1588433.0426171073	-119.5565490060309
1471000	-1588525.0454906772	-86.87304600885088	-1588438.1724446684	17.53542901874944	3.340864397206725	4.707936473392424	0.36200161470643133	0.12789121645768184	0.1813225177841962	0.3287846510516908	0.0252360989358362	4.977179338320447E-5	-1588438.1724446684	-90.2681495814571
1472000	-1588545.3266047714	-100.7117966939614	-1588444.6148080775	23.075266220407798	3.557216987775602	4.707936473392424	0.36200161470643133	0.12789121645768184	0.1813225177841962	0.3287846510516908	0.0252360989358362	3.8486584807401354E-5	-1588444.6148080775	-104.47135104498251
1473000	-1588549.7817098547	-117.73251242623125	-1588432.0491974284	33.19724599693582	5.426350402626919	4.707936473392424	0.36200161470643133	0.12789121645768184	0.1813225177841962	0.3287846510516908	0.01831360164306779	2.6849553434914E-5	-1588432.0491974284	-121.05440199950641
1474000	-1588570.4780149595	-135.73310238201685	-1588434.7449125776	48.19843521353732	9.761929556221725	4.707936473392424	0.36238418482782075	0.12789121645768184	0.1809399476628068	0.3287846510516908	0.00794868864464089	1.7415698654809592E-5	-1588434.7449125776	-137.8676210045233
1475000	-1588585.463042659	-140.0222357981137	-1588445.4408068608	52.942807358202536	8.962000756616426	4.530239462568331	0.36238418482782075	0.12789121645768184	0.1809399476628068	0.3287846510516908	0.00794868864464089	1.6637257199544113E-5	-1588445.4408068608	-142.5315213111984
1476000	-1588587.645430216	-144.5629909091361	-1588443.082439307	58.37988052027749	10.485222075315287	4.824623072292201	0.36238418482782075	0.12789121645768184	0.1809399476628068	0.3287846510516908	0.012241072531155264	1.4566467412067238E-5	-1588443.082439307	-146.5889240241629
1477000	-1588580.4034129297	-141.2414100897953	-1588439.1620028398	52.574145377565216	11.535633888050622	4.824623072292201	0.36238418482782075	0.12789121645768184	0.1809399476628068	0.3287846510516908	0.00391961914136985	1.6592015779887203E-5	-1588439.1620028398	-142.83872809891074
1478000	-1588571.4488382107	-141.5905411753495	-1588429.8582970353	55.50394643667994	9.937319671488899	4.824623072292201	0.36238418482782075	0.12789121645768184	0.1809399476628068	0.3287846510516908	0.004101012214634508	1.5618954319074128E-5	-1588429.8582970353	-143.74845155903313
1479000	-1588575.5973138364	-137.1483988704329	-1588438.448914966	52.35413106884452	9.903649176995938	4.824623072292201	0.36238418482782075	0.12789121645768184	0.1809399476628068	0.3287846510516908	0.002408762526991431	1.6848135108005108E-5	-1588438.448914966	-139.24732908140112
1480000	-1588604.1114836317	-169.0710850126461	-1588435.040398619	91.69129517529821	13.4516125810619	4.824623072292201	0.36238418482782075	0.12789121645768184	0.18109687126175944	0.32862772745273816	0.002408762526991431	9.250752631941653E-6	-1588435.040398619	-170.5399119975385
1481000	-1588538.7431926401	-99.41932957671911	-1588439.3238630635	21.879306430015916	3.213327249311312	4.824623072292201	0.36238418482782075	0.12789121645768184	0.18109687126175944	0.32862772745273816	0.0026738426571757136	3.8621386747735516E-5	-1588439.3238630635	-103.40982813270251
1482000	-1588543.0141425054	-103.34765757664948	-1588439.6664849287	25.143192729270325	4.565518557903136	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0026738426571757136	3.396372927568419E-5	-1588439.6664849287	-106.74325093081906
1483000	-1588522.003876703	-83.13536032179258	-1588438.8685163814	15.45930841648918	2.780916689055466	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0027445360356753296	5.69164005764855E-5	-1588438.8685163814	-86.64047138977348
1484000	-1588522.1894883332	-87.37390342399661	-1588434.8155849092	16.58379442444009	2.4219778555856664	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0013696397782033637	5.2963783382183485E-5	-1588434.8155849092	-91.30938743055886
1485000	-1588529.2296551904	-91.96261136284434	-1588437.2670438276	17.651621237539498	3.9716995882229353	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0013696397782033637	5.0345686677650695E-5	-1588437.2670438276	-94.95156026818388
1486000	-1588542.2206866583	-104.79736366103727	-1588437.4233229973	24.658031760846725	4.431324463763689	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0036819752006563952	3.547901419010128E-5	-1588437.4233229973	-108.1900510527826
1487000	-1588513.1157727675	-74.81173216399895	-1588438.3040406036	12.361506291059126	1.959486959354567	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0036819752006563952	6.849432168473699E-5	-1588438.3040406036	-78.53251597102039
1488000	-1588494.60948302	-58.322048142945164	-1588436.287434877	8.667486419747652	1.3600862360217179	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0036819752006563952	9.812957452410964E-5	-1588436.287434877	-61.655358451766126
1489000	-1588477.5780559136	-43.94962825895431	-1588433.6284276545	6.447611699563376	1.157558970149347	4.824623072292201	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0036819752006563952	1.3952466650957044E-4	-1588433.6284276545	-46.44364436988734
1490000	-1588472.6703366223	-27.802612299104524	-1588444.8677243232	4.077837089611449	0.7607023844385433	4.388860809386388	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.013122986816664657	2.075131269399572E-4	-1588444.8677243232	-29.479062671968386
1491000	-1588502.8377937132	-71.30083199115217	-1588431.536961722	12.166354850144154	2.01225398152413	4.622965714308289	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.013122986816664657	7.359834034285532E-5	-1588431.536961722	-74.83984073080573
1492000	-1588504.4095234938	-58.68298890989406	-1588445.7265345838	8.799571200312814	1.190900469220087	5.024383988520411	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.013122986816664657	1.0181101233384138E-4	-1588445.7265345838	-62.00356834341081
1493000	-1588501.5415758574	-53.13625564570052	-1588448.4053202118	7.5996740487592	1.1638311821176137	5.024383988520411	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.005721255991625534	1.146807086870645E-4	-1588448.4053202118	-56.157099629106185
1494000	-1588488.3635399297	-51.59359259189765	-1588436.769947338	6.668456454304447	1.0788895484358183	5.024383988520411	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.005721255991625534	1.2680538794872392E-4	-1588436.769947338	-54.39966502270169
1495000	-1588499.3701112254	-50.57236351673498	-1588448.7977477086	7.74338359548831	1.2539742262558156	5.024383988520411	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.006676799843807686	1.1413081080347989E-4	-1588448.7977477086	-53.51665055261458
1496000	-1588475.9836458429	-34.074957111445435	-1588441.9086887315	4.636755827935216	0.8476742127541426	5.024383988520411	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.01401306530024194	1.9360973880102594E-4	-1588441.9086887315	-35.724259963913255
1497000	-1588458.9503167649	-25.659080300422538	-1588433.2912364644	4.031644276268833	0.7864861094731844	5.024383988520411	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.01401306530024194	2.1919049549588374E-4	-1588433.2912364644	-26.932241345092738
1498000	-1588460.725747525	-24.76338744191224	-1588435.9623600831	3.844158395908696	0.6905670737830425	4.957897074590754	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.01401306530024194	2.2613257555145888E-4	-1588435.9623600831	-26.033478001910545
1499000	-1588512.2129507028	-74.33667023137254	-1588437.8762804714	13.08675620050171	2.1667520953709003	4.957897074590754	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.012418663928095182	6.432684813644648E-5	-1588437.8762804714	-77.97864336065776
1500000	-1588501.471414287	-62.72853095370001	-1588438.7428833335	10.206682119023638	1.4623067965382612	4.957897074590754	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.024545584762666422	8.446612470334517E-5	-1588438.7428833335	-66.2894467455252
1501000	-1588514.504457835	-74.79425805442143	-1588439.7101997808	12.229939440436581	2.4808343307779297	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.024545584762666422	7.248301494971355E-5	-1588439.7101997808	-77.96595612140557
1502000	-1588534.5434863279	-95.1807359902936	-1588439.3627503375	20.262243707762842	3.4800722470198644	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.024545584762666422	4.391408215284556E-5	-1588439.3627503375	-98.7602963620643
1503000	-1588560.9243035957	-116.37814656463824	-1588444.546157031	30.43127703056612	4.944643612584896	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.024545584762666422	2.844956969435477E-5	-1588444.546157031	-119.86627327198329
1504000	-1588561.0760081897	-113.83668473903276	-1588447.2393234507	26.43797258544949	6.045008966596359	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0633619023021273	3.1570967922011236E-5	-1588447.2393234507	-116.53994789725819
1505000	-1588540.7686346842	-107.20453432594161	-1588433.5641003582	26.08491913224149	4.2781482475390815	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0633619023021273	3.3590543026065495E-5	-1588433.5641003582	-110.71235892072357
1506000	-1588521.802274408	-90.5904663832733	-1588431.2118080247	17.18589501954687	2.548974490153813	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0633619023021273	5.0440798403411125E-5	-1588431.2118080247	-94.46144785736819
1507000	-1588498.3341349391	-51.778845845214406	-1588446.5552890939	7.072974656418794	1.4748836525231346	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0633619023021273	1.2511603952195904E-4	-1588446.5552890939	-54.234036469240856
1508000	-1588496.281907967	-49.74165046238082	-1588446.5402575047	6.92736035989535	1.3195270822532708	4.638968416997743	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.0633619023021273	1.2424224839655484E-4	-1588446.5402575047	-52.36630009825379
1509000	-1588582.300689952	-133.9994899852408	-1588448.3011999668	44.25421584341276	6.856762983787498	4.886537545058599	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.08435856147270382	2.012673224095095E-5	-1588448.3011999668	-136.864970733855
1510000	-1588545.0994999977	-109.6822682701789	-1588435.4172317274	26.18919366535355	4.002325955608722	4.886537545058599	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.08435856147270382	3.3526191976939124E-5	-1588435.4172317274	-113.24200613513459
1511000	-1588502.9376892494	-63.383512881686705	-1588439.5541763678	9.230106649781794	1.4304129900019096	4.957732210204662	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.04386810390631657	9.547133314927788E-5	-1588439.5541763678	-66.60752988770241
1512000	-1588508.7021241493	-71.58907435676994	-1588437.1130497926	11.919246704483319	1.5782679340556642	4.957732210204662	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.017785706809743493	7.647716246961534E-5	-1588437.1130497926	-75.31079769608476
1513000	-1588513.2381936018	-74.02688796573243	-1588439.2113056362	11.735611659111786	1.8830706466523432	4.925377674878873	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.017785706809743493	7.453401172875054E-5	-1588439.2113056362	-77.54948472544177
1514000	-1588533.8744784486	-100.77906551713656	-1588433.0954129314	21.789596365971104	3.5279809913664204	4.758946310938712	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.045828318589717434	4.1213870348889456E-5	-1588433.0954129314	-104.37356125201457
1515000	-1588535.0628394152	-100.68529676115105	-1588434.377542654	23.419037960997013	3.2768212580570513	4.758946310938712	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	3.7815161748299545E-5	-1588434.377542654	-104.62312090624889
1516000	-1588557.0359470758	-120.45446788790872	-1588436.5814791878	35.05834401163136	5.709869671991034	4.796495354113652	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	2.5768262122961823E-5	-1588436.5814791878	-123.63644002185563
1517000	-1588547.555072709	-109.66309837996513	-1588437.891974329	26.091757529634815	5.38694895956578	4.796495354113652	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	3.4187158269280206E-5	-1588437.891974329	-112.55775956325326
1518000	-1588581.8094832986	-147.7869023116974	-1588434.0225809868	63.9212178757982	7.67922561767562	4.796495354113652	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	1.3397714220353421E-5	-1588434.0225809868	-150.8361808278527
1519000	-1588551.7459510325	-110.64445146325984	-1588441.1014995691	27.81196240208313	5.220498973210365	4.796495354113652	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	3.249827974538793E-5	-1588441.1014995691	-113.70853137986059
1520000	-1588554.285422689	-114.37214673060986	-1588439.9132759585	32.02704284472586	3.888403113409911	5.0569786042838425	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	2.8307981407496206E-5	-1588439.9132759585	-118.3216814149414
1521000	-1588523.4668580613	-86.71537136927935	-1588436.7514866919	16.116438605277747	2.7656071569329526	5.0569786042838425	0.3619746926747662	0.12830070861073642	0.18109687126175944	0.32862772745273816	0.036330243977035305	5.5226391398558965E-5	-1588436.7514866919	-90.16609183293674
